200
12	154	0	5
12	93	14	18
12	106	14	19
12	33	0	3
12	5	14	16
12	4	13	15
12	48	5	6
12	98	10	15
12	186	4	6
12	95	0	5
12	54	20	23
13	68	14	16
13	141	24	25
13	118	17	18
13	4	20	23
13	143	8	12
13	24	20	24
13	147	12	15
13	179	4	8
13	130	5	7
13	165	8	11
13	182	12	13
13	29	15	20
13	150	10	12
13	189	21	22
13	98	9	14
13	19	12	15
13	52	22	26
13	54	3	8
13	92	21	24
13	78	1	3
13	78	0	1
13	14	10	15
13	74	0	4
13	163	9	11
13	64	10	15
13	193	6	11
13	92	0	2
14	173	7	10
14	121	8	12
14	15	15	18
14	146	13	14
14	58	13	18
14	151	18	20
14	28	3	7
14	172	17	19
14	142	2	3
14	82	14	17
14	128	23	24
14	126	18	21
14	74	7	10
15	153	9	14
15	163	0	5
15	113	10	12
15	177	7	12
15	134	5	7
15	14	2	6
15	81	7	8
15	30	3	7
15	33	22	24
15	67	15	18
15	54	19	23
15	105	22	25
15	132	4	6
15	152	23	28
15	86	11	13
15	135	17	20
15	53	9	13
15	167	15	17
15	67	15	19
15	187	2	4
15	48	24	29
15	14	10	14
15	132	11	13
15	144	6	11
15	72	22	25
15	75	4	6
15	16	10	13
15	112	23	27
15	46	4	9
16	122	5	7
16	1	3	8
16	62	7	9
16	195	3	6
16	114	10	13
16	2	18	23
16	15	23	26
16	42	2	6
16	94	24	25
16	104	4	9
16	11	16	21
16	107	21	24
16	175	12	16
16	160	2	6
16	129	10	11
16	121	13	15
16	131	21	26
16	129	12	17
16	96	1	2
17	165	22	26
17	176	11	12
17	163	14	17
17	69	4	9
17	197	19	20
17	116	15	19
17	122	11	16
17	119	16	19
17	73	15	18
17	184	19	24
17	38	8	11
17	7	24	27
17	75	10	14
17	97	9	13
17	56	6	8
18	146	1	2
18	148	19	20
18	10	17	22
18	164	13	14
18	53	23	24
18	41	10	11
18	42	4	9
18	182	8	10
18	194	18	19
18	19	8	12
18	187	11	13
18	132	16	21
18	105	8	11
18	84	19	22
18	22	24	29
18	114	15	18
18	111	2	7
18	88	22	23
19	126	22	23
19	39	3	5
19	152	6	9
19	25	17	21
19	171	21	26
19	18	12	14
19	80	0	2
19	167	3	5
19	60	21	23
19	130	14	17
19	149	13	18
19	9	19	21
19	55	10	13
19	196	11	13
19	165	12	13
19	151	7	12
19	67	23	24
19	124	0	4
19	73	6	8
19	31	20	21
19	126	18	23
19	140	1	3
19	45	2	7
19	199	17	21
19	11	7	11
19	65	6	7
20	120	21	24
20	76	22	27
20	159	20	23
20	106	4	7
20	56	16	20
20	172	19	24
20	133	8	12
20	63	23	27
20	48	9	12
20	58	6	9
20	40	4	8
20	81	19	23
20	40	19	22
20	5	15	17
20	161	0	5
20	76	8	10
20	188	18	19
20	76	5	10
20	49	15	18
20	73	10	11
21	125	2	4
21	87	7	10
21	175	13	18
21	73	22	23
21	130	0	3
21	169	14	16
21	14	17	22
21	182	22	23
21	82	14	15
21	190	5	8
21	91	1	2
21	101	14	17
21	72	17	22
21	30	23	26
21	49	0	3
21	153	14	17
21	88	13	15
22	3	24	27
22	8	13	14
22	163	17	20
22	21	18	20
22	59	3	6
22	64	23	27
22	58	16	20
22	167	22	23
22	40	20	25
22	72	4	9
22	161	7	11
22	71	5	8
22	136	11	13
22	65	14	17
22	159	0	5
22	175	19	22
22	11	13	18
22	199	6	9
22	122	10	13
22	146	3	8
22	134	11	12
22	11	18	23
22	49	22	23
22	71	20	22
23	125	20	22
23	32	1	4
23	175	14	16
23	13	18	21
23	182	23	28
23	115	21	25
23	16	22	25
23	156	3	7
23	90	1	4
23	82	3	7
23	28	13	16
23	76	21	25
23	129	10	11
23	174	4	7
23	193	22	24
23	3	5	10
23	9	7	12
23	13	14	19
23	41	5	6
23	162	22	25
24	61	0	1
24	1	10	14
24	2	2	7
24	97	1	5
24	124	18	22
24	120	14	15
24	112	23	27
24	168	19	21
24	163	6	9
24	126	1	4
24	113	23	25
24	95	18	19
24	169	19	20
24	137	0	5
24	149	6	8
24	184	14	19
24	116	2	6
24	53	18	22
25	16	22	25
25	90	5	9
25	134	21	26
25	35	0	3
25	87	13	18
25	57	22	25
25	156	14	15
25	135	15	19
25	188	22	27
25	22	9	11
25	112	23	28
25	93	17	19
25	102	21	24
25	40	20	23
25	193	9	12
25	151	19	20
25	191	4	6
25	150	17	22
25	45	5	8
25	15	21	24
25	83	23	26
25	49	20	25
25	174	16	18
25	27	23	27
25	128	9	12
25	83	23	24
25	149	16	21
25	17	21	26
26	23	9	11
26	92	6	9
26	165	9	10
26	180	0	3
26	199	15	20
26	151	18	19
26	16	3	8
26	140	14	18
26	20	9	11
26	196	14	15
26	140	7	8
26	101	0	3
26	150	8	9
26	92	9	12
26	43	7	10
26	48	4	8
26	161	18	20
26	191	16	18
26	69	13	14
26	9	13	15
26	173	16	17
26	182	22	25
26	119	4	9
26	108	17	20
27	89	16	18
27	31	24	28
27	93	17	18
27	108	9	12
27	94	16	18
27	38	17	22
27	117	21	25
27	26	15	17
27	56	16	20
27	167	11	16
27	165	0	1
27	173	23	25
27	55	0	4
27	17	17	22
27	19	19	24
27	28	4	8
27	29	13	16
27	4	14	16
27	43	12	15
27	10	20	24
27	162	20	23
27	199	3	6
27	7	1	6
27	12	24	29
27	178	21	25
28	152	11	15
28	122	3	6
28	175	3	8
28	176	5	7
28	197	17	20
28	126	12	17
28	145	17	21
28	4	22	27
28	184	7	8
28	71	20	21
28	195	19	23
28	190	10	12
28	92	18	23
28	152	8	13
28	108	6	10
28	54	8	11
28	35	20	23
28	91	15	20
28	196	24	28
28	137	3	7
28	150	23	27
28	86	18	19
28	142	15	17
28	181	3	4
28	177	2	3
28	94	22	24
28	11	24	26
28	172	2	3
28	167	11	16
29	86	3	7
29	145	14	16
29	126	23	27
29	32	15	17
29	93	4	7
29	195	11	12
29	40	4	8
29	177	20	24
29	98	11	14
29	153	6	10
29	143	5	10
29	173	22	25
29	16	22	23
29	133	10	11
29	125	14	15
29	117	15	16
29	147	9	13
30	54	9	11
30	111	0	2
30	117	21	22
30	114	24	28
30	176	9	11
30	131	18	21
30	69	12	14
30	28	4	6
30	171	18	20
30	8	17	18
30	62	15	18
30	26	3	4
30	44	22	23
30	132	14	16
30	182	8	9
30	103	6	9
30	18	9	13
30	194	15	16
30	136	11	12
30	108	6	7
30	108	7	9
30	170	0	4
30	128	1	6
30	117	3	6
30	192	22	24
30	191	12	15
30	27	19	21
30	108	17	20
30	154	8	13
31	196	14	17
31	138	23	27
31	16	23	25
31	190	14	15
31	73	21	23
31	29	6	8
31	151	11	15
31	12	8	12
31	131	1	3
31	55	22	24
31	76	16	19
31	63	4	9
31	15	22	23
31	70	6	7
31	169	17	22
32	19	3	7
32	172	8	9
32	21	18	23
32	181	20	25
32	23	9	11
32	75	19	21
32	21	16	17
32	55	13	15
32	80	10	11
32	106	11	13
32	152	9	13
32	180	23	26
32	131	5	8
32	47	8	12
32	96	2	3
32	185	13	14
32	150	21	26
32	166	18	21
32	82	4	6
32	136	20	24
32	114	11	15
33	78	11	15
33	72	2	4
33	0	5	8
33	52	9	13
33	128	8	13
33	99	4	8
33	103	9	12
33	192	22	24
33	0	18	19
33	85	18	23
33	85	18	21
33	92	13	18
33	177	6	8
33	47	1	3
33	168	19	21
33	27	20	23
33	166	16	17
33	118	4	6
33	170	17	20
33	23	5	7
33	50	13	15
33	101	4	6
33	148	13	16
33	42	4	7
33	100	8	9
34	153	20	23
34	195	8	11
34	33	24	28
34	33	16	21
34	183	18	23
34	56	1	2
34	57	10	13
34	173	3	4
34	91	15	18
34	197	24	25
34	179	1	5
34	188	16	20
34	87	22	24
34	140	1	2
34	116	10	13
34	158	5	9
34	79	14	17
34	133	3	7
34	177	1	5
34	137	22	27
34	76	3	4
34	199	8	9
34	22	7	10
35	129	10	11
35	56	12	14
35	0	12	16
35	29	12	16
35	64	19	21
35	111	3	7
35	135	23	25
35	15	14	17
35	182	20	23
35	160	13	18
35	89	9	10
35	49	20	21
35	121	22	25
35	98	0	4
36	15	20	21
36	102	12	13
36	37	24	29
36	72	20	22
36	52	13	14
36	3	20	23
36	160	14	15
36	198	11	12
36	146	4	8
36	139	16	19
36	103	3	6
36	26	11	13
36	151	1	4
36	20	19	23
36	37	8	13
36	37	19	23
36	133	3	6
36	157	4	5
36	46	7	9
36	64	10	12
36	164	2	5
36	196	16	20
36	192	23	26
36	88	17	20
36	14	17	21
36	199	18	20
36	143	3	4
36	113	19	22
37	56	18	22
37	75	13	17
37	139	18	20
37	121	2	6
37	46	13	18
37	67	8	9
37	195	20	21
37	173	17	18
37	72	1	4
37	110	6	11
37	85	8	13
37	155	22	25
38	89	18	19
38	90	11	14
38	94	24	29
38	20	17	20
38	5	21	24
38	162	6	9
38	124	3	4
38	188	12	14
38	23	15	16
38	18	19	23
38	67	24	28
38	39	8	13
38	148	10	14
38	16	21	23
38	24	3	5
38	115	0	5
38	117	8	9
38	190	18	20
38	101	5	7
38	175	22	25
38	183	6	10
38	199	8	12
39	68	23	27
39	134	6	7
39	59	3	7
39	18	11	13
39	153	1	6
39	102	15	18
39	49	10	15
39	63	15	18
39	160	6	9
39	105	1	2
39	185	3	4
39	63	3	6
39	111	7	12
39	92	12	13
39	9	3	8
39	23	4	5
39	173	17	21
39	41	20	23
39	157	8	11
39	86	6	11
39	163	19	24
40	132	17	22
40	7	23	24
40	145	19	24
40	99	16	17
40	154	17	21
40	116	3	5
40	111	2	5
40	7	4	5
40	146	15	20
40	18	6	9
40	63	5	6
40	195	3	7
40	37	16	18
40	52	1	3
40	13	1	2
40	30	7	10
40	30	13	17
40	57	4	6
40	53	21	23
40	43	18	21
40	83	16	19
40	43	16	19
40	88	6	9
40	95	2	7
40	188	4	7
40	160	16	17
40	187	13	15
40	52	7	8
41	199	7	11
41	101	22	24
41	120	1	3
41	163	0	3
41	61	3	6
41	97	13	18
41	71	24	25
41	68	16	19
41	59	19	20
41	6	21	22
41	34	3	7
41	61	14	16
41	165	3	8
41	37	1	4
42	100	22	24
42	98	8	12
42	139	23	24
42	175	16	21
42	67	1	5
42	189	24	29
42	98	22	23
42	2	0	1
42	53	6	11
42	146	16	18
42	51	12	16
42	199	15	16
42	31	14	18
42	141	16	21
42	1	20	21
42	140	12	14
42	179	18	21
42	83	11	16
42	86	5	7
42	32	19	20
42	20	9	12
42	137	2	5
42	199	4	6
42	24	22	25
42	85	10	12
42	140	23	28
42	171	3	8
43	77	11	13
43	179	4	9
43	123	9	12
43	139	0	1
43	111	20	24
43	133	16	18
43	193	13	18
43	16	3	6
43	149	17	19
43	84	7	11
43	98	4	8
43	104	22	26
43	110	11	14
43	34	11	16
43	188	18	23
43	154	2	7
43	123	0	2
43	197	5	9
43	10	15	17
43	93	19	23
43	191	7	9
43	33	6	8
43	76	24	28
43	66	9	14
43	158	21	26
43	39	0	4
43	79	2	4
43	59	13	15
43	143	4	8
43	58	22	27
44	180	17	21
44	144	18	20
44	154	20	24
44	37	12	15
44	55	7	11
44	96	0	3
44	12	14	19
44	117	11	13
44	128	18	20
44	87	0	4
44	29	3	8
44	143	13	18
44	184	18	22
44	16	11	14
44	190	2	4
44	151	20	21
44	29	18	21
44	148	1	2
44	66	13	18
44	132	1	6
44	189	9	13
44	119	17	20
44	155	14	17
44	39	1	2
44	72	20	21
44	130	13	15
44	121	19	23
44	131	14	18
44	108	4	6
45	106	4	5
45	10	19	24
45	179	7	12
45	169	5	7
45	165	8	11
45	46	7	11
45	123	12	13
45	196	6	8
45	26	10	11
45	62	21	25
45	86	23	25
45	51	13	15
45	135	13	18
46	1	10	11
46	178	15	16
46	67	12	14
46	66	19	21
46	128	19	20
46	121	4	7
46	133	22	27
46	13	4	6
46	118	22	27
46	150	14	16
46	173	13	17
46	14	20	24
46	79	17	20
46	191	11	15
46	99	10	12
46	185	20	22
46	114	17	22
46	106	12	16
46	60	17	19
46	41	0	3
46	41	4	7
46	1	9	14
46	1	8	11
47	176	12	13
47	137	4	6
47	189	16	21
47	35	17	20
47	11	18	19
47	112	24	25
47	38	3	6
47	172	3	5
47	86	18	21
47	191	21	26
48	61	1	2
48	56	6	11
48	57	8	10
48	170	5	9
48	38	12	17
48	84	15	20
48	6	14	19
48	30	2	3
48	12	14	17
48	160	24	27
48	155	23	24
48	118	4	7
48	155	19	20
48	163	17	19
48	179	2	5
48	189	14	18
48	73	23	28
48	3	10	12
48	143	20	23
48	32	9	10
48	189	5	9
48	140	7	8
48	193	10	14
48	134	21	22
48	175	12	15
48	193	21	24
48	18	10	11
48	125	14	19
49	48	23	27
49	85	12	17
49	122	22	26
49	164	10	11
49	15	7	9
49	79	1	6
49	86	12	14
49	133	13	15
49	132	11	14
49	118	22	23
49	73	17	20
49	182	16	21
49	131	11	13
49	61	6	8
49	35	17	22
49	64	17	18
49	44	4	5
49	120	6	7
49	171	13	15
49	58	0	5
49	139	0	3
49	85	9	12
49	50	8	13
49	128	5	9
49	161	13	18
49	101	11	12
50	186	4	5
50	81	24	29
50	100	21	24
50	52	17	20
50	27	7	12
50	140	10	15
50	137	2	3
50	120	6	7
50	194	18	22
50	58	4	7
50	189	23	25
50	40	10	13
50	47	16	19
50	81	9	13
50	163	4	7
50	151	4	5
50	131	21	24
50	125	6	11
50	24	2	4
50	87	9	11
50	127	9	14
50	153	3	6
50	125	13	16
50	105	15	18
51	137	19	23
51	47	3	6
51	103	24	27
51	194	21	26
51	109	8	11
51	106	22	24
51	29	23	27
51	49	9	10
51	33	24	26
51	92	0	4
51	172	14	17
51	168	5	7
51	81	21	25
51	121	7	10
51	62	5	6
51	94	15	20
51	44	15	20
51	196	10	14
51	33	15	16
51	161	5	10
51	47	4	6
51	111	6	9
51	98	15	18
51	20	9	13
51	45	20	22
51	114	15	16
51	115	18	23
51	184	18	21
51	50	12	13
52	141	8	12
52	70	12	14
52	135	2	4
52	145	6	8
52	49	4	6
52	110	23	28
52	182	22	27
52	94	15	16
52	47	0	1
52	29	19	23
52	129	7	10
52	183	3	5
52	15	15	20
52	29	20	22
52	179	0	2
52	23	11	12
52	14	0	5
52	81	6	8
53	146	8	9
53	64	11	16
53	147	18	19
53	68	7	9
53	45	6	7
53	50	16	17
53	59	10	13
53	163	21	24
53	166	20	22
53	63	17	18
53	184	17	22
54	61	19	20
54	180	23	24
54	32	7	12
54	23	21	23
54	189	0	3
54	131	14	18
54	84	13	14
54	121	14	15
54	26	18	21
54	120	10	15
54	36	23	24
54	106	4	5
54	61	0	3
54	75	10	14
54	8	0	1
54	199	5	8
54	119	16	21
54	3	9	13
55	143	4	5
55	151	17	22
55	81	7	12
55	38	12	14
55	186	7	12
55	65	0	5
55	45	11	15
55	49	2	4
55	23	7	9
55	117	6	10
55	101	12	13
55	36	3	4
55	187	16	20
55	60	16	21
55	160	22	23
55	77	20	24
55	197	9	13
55	73	11	15
55	33	12	15
55	17	12	15
55	116	1	4
55	76	10	15
55	49	6	7
55	54	14	17
55	150	6	7
55	70	15	16
55	48	16	18
55	180	20	24
55	82	19	23
55	120	17	22
56	195	22	27
56	175	0	1
56	83	9	12
56	140	13	15
56	33	4	6
56	85	6	10
56	154	24	29
56	100	24	29
56	134	8	11
56	193	17	21
56	53	9	12
56	6	21	25
56	175	2	4
56	50	6	10
56	25	22	25
56	105	3	6
56	41	0	2
56	52	15	17
56	155	15	17
56	134	15	19
56	53	0	1
56	192	19	24
57	78	14	19
57	68	18	22
57	153	8	10
57	141	17	20
57	3	20	25
57	101	4	6
57	98	6	8
57	41	13	14
57	173	24	27
57	101	15	16
57	75	6	7
57	148	1	6
57	145	10	14
57	158	10	14
57	113	12	15
57	25	18	19
57	174	0	2
57	109	20	21
57	73	9	11
57	152	4	9
57	191	3	6
57	194	7	10
57	180	14	15
57	66	20	25
57	156	15	16
57	98	7	11
57	118	12	13
57	131	7	12
57	123	19	20
57	84	4	7
58	195	19	23
58	59	24	27
58	48	4	7
58	31	9	11
58	115	9	11
58	139	1	4
58	145	10	14
58	193	13	16
58	12	0	4
58	17	23	28
58	27	7	12
58	24	0	2
58	88	21	26
58	12	15	16
58	23	22	27
59	166	11	15
59	117	17	18
59	154	4	7
59	99	15	19
59	8	16	17
59	46	6	11
59	94	23	28
59	5	18	20
59	199	14	16
59	95	24	26
59	105	2	7
59	192	15	17
59	168	16	21
59	124	14	18
59	162	23	25
60	39	12	15
60	157	0	1
60	118	21	25
60	4	6	11
60	29	24	25
60	51	1	2
60	96	6	10
60	139	23	24
60	118	3	7
60	0	4	6
60	177	7	12
60	141	9	13
60	143	6	9
60	58	7	12
60	11	23	28
60	87	2	6
60	1	7	10
60	154	14	18
60	77	8	12
60	89	10	13
60	165	15	18
61	133	8	11
61	68	23	27
61	113	9	14
61	15	3	4
61	99	12	13
61	76	24	26
61	52	16	18
61	141	0	2
61	131	16	19
61	135	23	25
61	70	2	3
61	121	8	11
61	16	24	25
61	127	2	7
61	191	23	25
61	99	13	16
61	46	16	21
61	131	9	12
61	176	1	3
61	64	9	14
61	104	7	9
61	1	21	22
61	76	0	3
61	128	14	18
61	65	10	14
62	107	15	17
62	165	23	28
62	23	10	12
62	198	18	20
62	189	0	4
62	144	9	11
62	64	16	21
62	80	18	23
62	42	12	13
62	57	15	16
62	194	18	23
62	49	11	12
62	47	20	22
62	85	7	12
62	171	1	2
62	160	4	9
62	84	21	23
62	198	7	8
62	141	8	12
62	82	13	18
62	105	15	16
62	138	16	18
62	134	11	13
62	111	6	8
62	58	11	12
62	180	16	21
63	136	13	14
63	59	19	24
63	14	20	24
63	46	10	11
63	105	19	21
63	181	10	13
63	8	20	25
63	29	19	20
63	136	13	16
63	148	17	22
63	44	5	10
63	133	14	15
63	32	23	28
63	198	23	24
63	154	13	18
63	108	11	16
63	54	4	7
63	138	4	8
63	147	3	4
63	47	11	12
63	150	10	14
63	44	13	17
64	7	22	27
64	132	14	16
64	175	5	6
64	38	14	17
64	103	9	11
64	94	24	29
64	12	10	15
64	131	0	1
64	55	10	12
64	135	6	11
64	6	22	27
64	134	12	13
64	6	23	26
64	57	4	9
65	107	12	14
65	58	4	7
65	54	4	6
65	152	9	14
65	60	4	6
65	21	10	14
65	64	17	19
65	52	21	26
65	158	4	8
65	74	9	10
66	71	13	17
66	117	21	25
66	79	16	19
66	48	10	14
66	73	12	16
66	108	15	16
66	82	2	4
66	26	23	24
66	43	22	23
66	173	2	5
66	15	16	17
66	73	2	5
66	108	17	20
67	19	5	7
67	94	24	25
67	42	22	23
67	96	6	8
67	38	23	24
67	145	2	4
67	15	23	27
67	58	22	27
67	141	20	21
67	177	8	13
67	159	24	27
67	123	13	15
67	11	20	23
67	70	2	3
68	34	23	28
68	128	17	18
68	85	8	9
68	4	10	14
68	119	22	24
68	72	7	8
68	94	20	23
68	72	16	20
68	155	11	16
68	119	7	11
68	187	10	13
68	121	13	15
68	110	14	19
68	153	12	17
68	33	21	24
68	72	19	24
68	190	13	18
68	93	14	16
68	195	19	21
68	126	19	21
68	159	3	6
68	89	11	15
68	33	5	10
68	93	10	15
68	9	24	27
68	159	21	23
68	29	10	13
68	107	6	10
68	53	16	20
69	77	22	24
69	121	4	7
69	60	12	13
69	161	10	12
69	134	12	14
69	17	9	13
69	161	13	18
69	65	12	13
69	102	12	16
69	175	13	17
69	191	11	16
69	137	12	13
69	57	1	4
69	105	15	19
69	185	7	11
69	19	11	13
69	180	2	5
69	158	16	17
69	98	4	5
69	117	13	16
69	139	3	6
69	119	6	10
69	143	16	18
69	122	15	18
70	109	1	6
70	151	1	5
70	68	23	26
70	30	17	20
70	105	10	15
70	124	0	3
70	181	24	25
70	174	19	23
70	164	0	5
70	92	8	13
70	192	16	20
70	153	1	2
70	146	4	9
70	9	24	28
70	66	24	26
70	146	16	20
71	178	23	27
71	147	16	17
71	154	24	25
71	107	5	6
71	10	1	2
71	38	22	23
71	108	14	16
71	25	5	7
71	58	10	14
71	176	17	20
71	157	22	26
71	131	6	11
71	36	0	5
71	118	19	21
71	97	16	17
72	130	2	4
72	114	18	21
72	18	8	11
72	63	5	9
72	59	21	26
72	33	11	12
72	110	14	19
72	83	5	10
72	16	11	12
72	65	2	5
73	39	20	25
73	22	8	10
73	149	1	4
73	63	3	5
73	40	6	11
73	101	24	26
73	111	1	3
73	6	3	6
73	75	23	25
73	30	17	20
73	139	16	21
73	7	1	4
73	126	15	19
73	32	2	4
73	105	0	2
73	113	0	4
73	35	22	23
73	17	2	4
73	67	8	9
73	107	22	26
73	89	12	17
73	41	3	8
73	182	5	7
73	38	16	19
73	55	1	2
74	16	8	11
74	30	21	24
74	95	18	21
74	174	22	27
74	117	20	22
74	126	23	27
74	185	1	3
74	136	21	23
74	120	7	11
74	116	19	22
74	150	16	20
74	59	9	11
74	170	16	17
74	153	15	17
74	173	9	14
74	50	7	10
74	174	2	3
74	161	16	19
74	105	8	10
74	91	9	11
75	177	13	17
75	90	24	26
75	137	14	16
75	148	14	19
75	6	0	1
75	72	20	24
75	174	19	20
75	69	3	5
75	111	23	26
75	154	11	16
75	56	19	24
75	145	14	18
75	46	9	12
75	193	21	25
75	79	11	13
75	14	19	23
75	43	22	25
75	59	13	18
75	143	12	16
75	48	3	5
75	33	2	7
75	96	20	22
75	199	18	22
75	106	0	3
75	126	2	5
75	53	7	10
76	86	4	8
76	37	10	12
76	38	5	8
76	89	21	22
76	124	21	24
76	116	13	17
76	158	11	14
76	26	14	17
76	153	22	26
76	183	11	16
76	154	14	17
76	45	15	20
76	44	10	14
76	98	19	24
76	130	14	18
76	25	19	21
76	61	1	5
76	101	6	10
76	152	3	8
76	44	23	28
76	13	0	3
76	71	23	25
76	64	20	22
77	164	14	16
77	107	2	4
77	141	1	6
77	8	4	5
77	58	17	19
77	87	14	19
77	193	15	17
77	107	4	5
77	155	24	27
77	13	21	26
77	62	13	15
77	87	7	8
77	38	20	25
77	150	4	7
77	92	8	11
77	30	24	27
77	138	1	4
77	6	7	12
77	114	8	13
77	188	17	19
77	119	12	15
77	168	20	24
77	29	7	10
77	111	17	18
77	68	24	29
77	186	11	13
77	45	22	25
77	80	9	13
77	94	19	20
77	162	9	10
78	70	12	17
78	1	1	6
78	72	10	14
78	57	12	14
78	191	16	20
78	100	6	10
78	188	3	7
78	172	22	25
78	69	4	9
78	20	15	19
78	20	16	21
78	128	10	11
79	138	5	7
79	194	8	12
79	43	18	20
79	110	18	19
79	12	16	17
79	34	0	1
79	65	17	21
79	88	3	8
79	133	0	1
79	59	9	10
79	184	15	17
79	117	10	15
79	17	8	13
79	193	12	16
79	159	10	12
79	149	5	8
79	127	11	15
79	9	8	10
79	179	2	6
79	11	20	22
79	167	0	4
79	10	23	26
79	10	15	18
79	118	20	25
80	67	21	26
80	35	23	26
80	13	16	19
80	194	0	2
80	17	11	16
80	95	22	27
80	64	4	7
80	191	23	27
80	73	10	11
80	73	20	25
80	90	21	22
80	61	9	13
80	91	11	12
80	129	12	14
80	108	19	20
81	141	7	9
81	84	17	18
81	142	18	21
81	23	11	13
81	121	11	14
81	102	7	8
81	130	5	7
81	116	17	19
81	137	8	10
81	94	11	16
82	138	24	27
82	133	12	16
82	157	10	15
82	178	10	11
82	78	11	16
82	33	13	14
82	48	24	25
82	35	6	10
82	130	7	10
82	116	21	25
82	186	11	12
82	41	8	10
82	96	11	15
82	152	18	20
82	104	13	16
82	86	19	24
82	169	19	23
82	129	24	26
82	136	17	20
82	121	18	20
82	47	23	27
82	11	19	24
82	111	7	11
82	50	17	20
82	60	19	20
